national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
683,8.0,400,6072,10440,14808,1327,3890,7007,10412,2124,No,276,0.53,0.54,0,No,No,Yes,Yes,No,No
37,52.0,0,0,15,30,0,4,25,36,0,No,0,0.45,0.63,0,No,No,No,Yes,No,No
52,8.0,0,100,100,100,9,29,56,102,0,No,0,0.64,0.82,0,No,No,No,Yes,No,No
73,8.0,0,0,0,0,3,3,6,15,0,No,0,0.41,0.46,0,No,No,Yes,Yes,No,No
0,8.0,0,210,280,350,0,0,0,0,0,Yes,30,0.89,0.8,0,No,No,No,Yes,No,No
12,8.0,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
111,4.0,0,0,0,0,1,2,3,3,0,No,0,0.96,0.91,0,No,No,No,Yes,No,No
6,2.0,0,0,0,0,0,0,0,0,0,No,0,0.64,0.64,0,Yes,No,No,Yes,No,No
2,12.0,0,0,0,0,0,1,1,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
53,4.0,21,32,68,105,20,53,70,100,16,No,1,0.73,0.78,0,No,No,No,Yes,No,No
57,4.0,22,68,126,171,14,47,98,147,15,No,1,0.73,0.78,0,No,No,No,Yes,No,No
12,8.0,0,0,0,0,0,0,0,0,1,No,0,0.19,0.49,0,No,No,No,Yes,No,No
55,12.0,0,0,30,90,4,26,48,95,0,No,0,0.73,0.7,0,No,No,No,Yes,No,No
376,2.0,0,0,0,0,2,824,3277,3312,24,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2,9.0,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
52,2.0,0,392,392,392,40,110,250,333,16,No,392,1.0,0.5,0,No,No,No,Yes,No,No
29,8.0,0,0,0,0,0,0,0,0,0,No,0,0.67,0.42,0,No,No,No,Yes,No,No
211,2.0,67,240,435,708,52,191,493,698,77,No,2,0.56,0.68,0,No,No,No,Yes,No,No
18,9.0,0,0,0,0,0,1,3,4,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
270,8.0,0,126,126,126,19,99,164,324,24,No,0,0.61,0.6,0,No,No,No,Yes,No,No
1700,4.0,328,800,800,1200,756,914,1003,1159,846,No,0,0.57,0.68,0,No,No,Yes,Yes,No,No
19,8.0,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
17,12.0,0,12,36,48,3,9,21,33,0,No,0,0.9,0.92,0,No,No,No,Yes,No,No
89,8.0,0,48,120,180,40,108,200,290,9,No,12,0.55,0.4,0,No,No,No,Yes,No,No
6,8.0,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
2,8.0,0,20,20,20,0,0,0,0,0,No,0,0.5,0.52,0,Yes,No,Yes,No,No,No
36,8.0,0,0,0,0,0,0,0,0,2,No,0,-99.0,0.28,0,Yes,No,Yes,Yes,No,No
37,2.0,0,0,0,0,0,1,3,5,0,No,0,0.54,0.73,0,No,No,No,Yes,No,No
4,4.0,1,1,1,1,0,0,0,0,0,No,0,0.89,0.9,0,Yes,No,No,Yes,No,No
12,,0,0,0,0,0,0,0,0,1,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
3,4.0,0,1800,1800,1800,0,0,0,0,0,No,0,0.57,0.68,0,Yes,No,No,Yes,No,No
4,16.0,10,63,129,198,6,52,108,151,5,No,5,0.99,0.98,0,No,No,No,Yes,No,No
35,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
1124,2.0,1403,5460,10080,14700,2698,5839,10938,11119,1074,No,0,0.85,0.83,5,No,No,No,Yes,No,No
16,8.0,0,0,0,0,0,1,2,3,1,No,0,0.94,0.97,0,No,No,No,Yes,No,No
307,12.0,26,600,1050,1500,158,585,1071,1556,213,No,150,0.87,0.94,0,No,No,Yes,Yes,No,No
1,8.0,0,6,9,12,0,3,6,6,0,No,1,0.7,0.71,0,No,No,No,Yes,No,No
372,2.0,160,958,1567,2176,201,746,1470,2097,159,No,12,0.58,0.74,0,No,No,No,Yes,No,No
33,8.0,7,25,52,79,7,30,59,87,13,No,0,0.79,0.66,0,No,No,No,Yes,No,No
24,2.0,0,0,0,0,2,6,11,12,0,No,0,0.81,0.91,0,No,No,No,Yes,No,No
5,4.0,0,0,0,0,0,0,1,2,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
2,9.0,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
77,8.0,28,43,91,139,22,69,153,229,210,No,9,0.98,0.99,0,No,No,No,Yes,No,No
311,8.0,4,0,0,0,8,33,46,80,0,No,0,0.98,0.93,0,No,No,No,Yes,No,No
13,8.0,0,0,0,0,0,0,0,0,0,No,0,0.18,0.33,0,Yes,No,No,Yes,No,No
62,8.0,0,25,41,73,7,33,80,125,33,No,0,0.74,0.57,0,No,No,Yes,Yes,No,No
7,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
1,9.0,0,5,11,15,3,6,12,15,1,No,1,0.35,0.41,0,No,No,No,Yes,No,No
32,2.0,0,1,5,26,0,14,22,28,2,No,0,0.96,0.96,0,No,No,No,Yes,No,No
0,2.0,0,41,41,41,0,0,0,0,2,No,0,0.85,0.8,0,Yes,No,Yes,Yes,No,No
2,9.0,0,0,0,0,0,0,1,1,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
198,8.0,0,0,0,0,6,16,21,32,3,No,0,0.96,0.96,0,No,No,Yes,Yes,No,No
431,12.0,9,1200,1560,2280,239,719,1156,1702,302,No,0,0.85,0.94,5,No,No,No,Yes,No,No
8,,0,0,0,0,0,0,2,3,1,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
0,2.0,0,212,422,642,0,0,0,0,0,No,62,0.19,0.46,0,No,No,No,Yes,No,Yes
10,2.0,0,0,0,0,0,0,0,0,1,No,0,0.97,0.94,0,No,No,No,Yes,No,No
14,8.0,0,0,0,0,0,0,0,1,0,No,0,0.83,0.85,0,No,No,No,Yes,No,No
78,8.0,22,87,199,280,16,68,171,284,17,No,20,0.5,0.46,0,No,No,No,Yes,No,No
0,8.0,0,2,3,4,0,1,2,2,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
7893,4.0,1530,14770,25880,38860,3244,11061,26335,37803,3025,No,0,0.87,0.91,0,No,No,No,Yes,No,No
6,2.0,17,0,17,34,4,18,30,38,7,No,0,0.84,0.82,0,No,No,No,Yes,No,No
4,9.0,0,0,0,0,0,0,0,0,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
27,8.0,0,0,0,0,1,1,1,2,1,No,0,0.95,0.84,0,No,No,No,Yes,No,No
3,12.0,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
9,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,Yes,Yes,No,No
8,8.0,2,0,12,18,0,4,9,20,0,No,0,0.85,0.92,0,No,No,No,Yes,No,No
90,52.0,0,0,0,0,1,1,2,10,6,No,0,1.0,1.0,0,Yes,No,No,Yes,No,No
2,4.0,3,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
223,8.0,132,625,835,1225,126,485,946,1395,367,No,40,0.78,0.83,2,No,No,No,Yes,No,No
26012,8.0,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,Yes,Yes,No,No
77,12.0,1,50,50,100,15,43,87,135,15,No,0,0.83,0.92,0,No,No,No,Yes,No,No
101,8.0,0,0,0,0,0,1,2,4,2,No,0,0.99,0.96,0,No,No,No,Yes,No,No
94,2.0,0,0,0,0,0,0,1,3,0,No,0,0.83,0.85,0,No,No,Yes,Yes,No,No
61,8.0,0,0,0,0,0,1,7,8,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
0,,0,0,0,0,0,0,0,0,2,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
58,3.0,31,102,230,338,32,138,230,322,25,No,11,0.58,0.45,0,No,No,No,Yes,No,No
365,2.0,232,234,468,468,51,209,476,728,77,No,0,0.76,0.81,0,No,No,No,Yes,No,No
1,9.0,0,1,1,1,0,0,0,0,0,No,0,0.7,0.66,0,No,No,No,Yes,No,No
21,8.0,0,120,221,320,24,81,273,378,27,No,3,0.79,0.66,0,No,No,No,Yes,No,No
511,8.0,29,604,1828,2980,215,869,2098,2951,158,No,36,0.65,0.71,0,No,No,No,Yes,No,No
1,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,Yes,Yes,No,No
2,8.0,0,0,0,0,0,0,0,1,0,No,0,0.0,0.0,0,No,No,Yes,Yes,No,No
0,8.0,0,12,16,22,3,7,10,12,2,No,1,0.5,0.85,0,No,No,No,Yes,No,No
5,4.0,2,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
12,8.0,0,0,0,0,0,1,3,14,0,No,0,0.95,0.77,0,No,No,No,Yes,No,No
12,8.0,0,0,0,0,0,0,0,0,0,No,0,0.9,0.95,0,No,No,No,Yes,No,No
72,8.0,25,181,335,477,53,157,321,457,56,No,20,0.86,0.88,0,No,No,No,Yes,No,No
9,8.0,4,289,426,534,35,137,288,439,54,No,28,0.87,0.9,4,No,No,No,Yes,No,Yes
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
4775,12.0,0,0,0,0,33,40,61,77,0,No,0,0.94,0.87,0,No,No,No,Yes,No,No
-3,12.0,0,14,16,20,0,13,14,16,10,No,0,0.77,0.73,3,No,No,No,Yes,No,No
161,8.0,40,212,500,770,67,256,548,808,91,No,14,0.89,0.95,0,No,No,Yes,Yes,No,No
19,8.0,0,0,0,0,0,0,0,0,0,No,0,0.5,0.46,0,Yes,No,No,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
12,12.0,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
0,2.0,0,6,36,36,0,0,0,0,0,No,6,0.9,0.91,0,Yes,No,Yes,Yes,No,No
492,8.0,0,118,413,767,100,375,888,1413,93,No,0,0.9,0.92,0,No,No,No,Yes,No,No
24,8.0,0,0,0,0,0,0,0,0,0,No,0,0.97,0.95,0,No,No,No,Yes,No,No
14,8.0,0,0,4,10,1,3,13,22,5,No,0,0.62,0.58,0,No,No,No,Yes,No,No
96,2.0,51,200,352,504,42,129,293,476,78,No,8,0.56,0.68,1,No,No,No,Yes,No,No
1449,8.0,103,1800,2800,4400,685,2029,3714,5275,589,No,200,0.72,0.75,0,No,No,No,Yes,No,No
11,2.0,0,0,0,0,0,0,0,0,0,No,0,0.1,0.11,0,No,No,No,Yes,No,No
21,8.0,0,252,420,588,59,215,419,692,55,No,0,0.83,0.86,7,No,No,No,Yes,No,No
297,8.0,0,0,0,0,3,15,30,62,2,No,0,-99.0,-99.0,0,No,No,Yes,Yes,No,No
0,2.0,0,2,2,2,0,0,0,0,0,No,0,0.16,0.1,0,Yes,No,Yes,Yes,No,No
9,8.0,0,0,0,0,1,1,2,2,0,No,0,0.18,0.33,0,Yes,No,No,Yes,No,No
688,4.0,0,1080,1080,1080,188,662,1245,1690,189,No,360,0.55,0.66,0,No,No,No,No,No,No
83,2.0,0,0,0,0,0,0,0,2,0,No,0,1.0,0.6,0,No,No,No,Yes,No,No
1,2.0,0,15,23,31,4,10,15,21,0,No,6,0.13,0.15,0,No,No,No,Yes,No,No
2653,8.0,228,1650,2900,4400,1017,2193,3538,5364,1606,No,300,0.74,0.81,0,No,No,No,Yes,No,No
45,4.0,6,48,75,86,11,37,86,147,7,No,5,0.73,0.78,0,No,No,No,Yes,No,No
29,14.0,0,0,0,2,1,13,22,26,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
86,2.0,21,273,504,742,57,207,436,663,76,No,7,0.33,0.32,0,No,No,No,Yes,No,No
48,8.0,0,0,0,0,0,0,4,9,2,No,0,0.84,0.82,0,No,No,No,Yes,No,No
42,8.0,0,0,0,0,0,3,6,8,2,No,0,0.84,0.82,0,No,No,No,Yes,No,No
14,3.0,0,0,18,18,8,11,17,23,0,No,0,0.93,0.89,0,No,No,No,Yes,No,No
35,4.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
925,8.0,0,0,0,0,21,102,333,528,43,No,0,1.0,1.0,0,No,No,No,Yes,No,No
4,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
4,12.0,2,1,5,8,0,3,10,11,7,No,1,0.73,0.79,0,No,No,No,Yes,No,No
24,8.0,0,0,12,27,2,11,22,29,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3,12.0,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
190,8.0,107,180,360,612,67,244,455,643,118,No,0,0.91,0.75,0,No,No,No,Yes,No,No
23,4.0,0,0,0,0,0,0,0,0,1,No,0,0.73,0.78,0,No,No,No,Yes,No,No
683,8.0,0,0,0,0,3,23,63,97,4,No,0,0.0,0.0,0,No,No,No,No,No,No
30,8.0,5,36,72,102,3,18,54,91,14,No,6,0.5,0.46,0,No,No,No,Yes,No,No
0,8.0,0,0,0,0,0,0,0,0,0,No,0,0.95,0.77,0,No,No,No,Yes,No,No
4,12.0,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
17,2.0,0,0,52,52,3,13,27,52,0,No,0,0.9,0.93,0,No,No,Yes,Yes,No,No
938,8.0,0,0,0,0,0,2,8,12,6,No,0,0.5,0.83,0,No,No,No,Yes,No,No
49,8.0,18,60,114,156,34,70,149,221,35,No,0,0.73,0.76,0,No,No,No,Yes,No,No
136,2.0,11,40,40,80,12,19,28,28,27,No,0,1.0,1.0,0,Yes,No,No,Yes,No,No
0,12.0,0,2,2,2,0,0,1,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
0,2.0,0,8,8,8,0,0,0,0,0,No,1,0.64,0.64,0,Yes,No,Yes,Yes,No,No
12,,0,0,0,0,0,0,4,5,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
3,2.0,0,0,0,0,0,0,0,0,0,No,0,0.53,0.53,0,No,No,Yes,Yes,No,No
11,2.0,6,31,66,101,5,26,52,81,0,No,2,0.8,0.78,0,No,No,No,Yes,No,No
0,8.0,0,2,3,5,6,7,12,13,2,No,0,0.63,0.76,0,No,No,Yes,Yes,No,No
0,8.0,0,0,0,0,0,0,0,0,0,No,0,1.0,0.98,0,No,No,No,Yes,No,No
14,4.0,0,0,0,0,0,0,1,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
40,8.0,0,57,81,129,9,37,72,112,15,No,11,0.78,0.75,0,No,No,No,Yes,No,No
22,2.0,0,0,6,9,0,0,2,3,0,No,0,1.0,1.0,0,No,No,No,Yes,No,No
209,8.0,9,68,68,68,20,49,117,161,34,No,0,1.0,0.99,0,No,No,No,Yes,No,No
161,8.0,3,60,180,300,25,115,282,453,27,No,0,0.95,0.95,0,No,No,No,Yes,No,No
2403,2.0,960,3800,5640,6840,481,1789,9235,13343,674,No,300,0.06,0.09,0,No,No,No,Yes,No,No
110,12.0,0,184,384,584,56,154,369,424,0,No,16,0.41,0.46,0,No,No,No,Yes,No,No
2,12.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
3,12.0,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
284,8.0,91,180,540,900,80,278,621,1000,80,No,30,0.89,0.91,0,No,No,No,Yes,No,No
6,2.0,0,0,0,0,0,0,0,0,0,No,0,0.87,0.91,0,Yes,No,No,Yes,No,No
-14,8.0,86,1803,3198,4638,410,1369,2476,3442,174,No,105,0.5,0.46,26,No,No,No,Yes,No,Yes
325,2.0,47,1340,2564,3908,292,1107,2276,3274,504,No,24,0.33,0.32,0,No,No,No,Yes,No,No
999,8.0,170,3060,5100,7310,962,2933,4994,6645,842,No,265,0.93,0.96,0,No,No,No,Yes,No,No
20,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
13,12.0,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
42,,0,0,0,0,4,18,41,67,27,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
21,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
0,2.0,0,5,12,15,0,0,0,0,7,No,0,0.0,0.0,0,Yes,No,Yes,Yes,No,No
26,12.0,0,3,42,58,3,17,56,77,5,No,0,0.7,0.76,0,No,No,No,Yes,No,No
1,12.0,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
63,2.0,0,0,0,0,0,1,4,5,1,No,0,0.94,0.92,0,No,No,No,Yes,No,No
148,12.0,33,469,885,1333,134,442,979,1419,98,No,32,0.58,0.45,0,No,No,No,Yes,No,No
2845,2.0,0,0,0,0,0,0,0,0,0,No,0,1.0,1.0,0,No,No,No,Yes,No,No
11,8.0,0,0,0,0,0,0,0,0,1,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
4,2.0,0,4,4,4,0,0,0,0,1,No,0,0.93,0.96,0,Yes,No,No,Yes,No,No
78,8.0,20,520,960,1360,92,427,824,1272,91,No,80,0.5,0.46,0,No,No,No,Yes,No,No
0,2.0,0,149,251,251,0,0,0,0,0,No,8,0.93,0.74,0,No,No,No,Yes,No,No
6,8.0,0,2,6,12,0,2,4,6,1,No,0,0.45,0.43,0,No,No,No,Yes,No,No
60,2.0,0,10,10,10,0,0,0,0,0,No,0,1.0,1.0,0,Yes,No,No,Yes,No,No
28,8.0,0,0,0,0,0,0,0,0,0,No,0,1.0,0.99,0,No,No,No,Yes,No,No
403,8.0,0,0,0,0,0,0,0,0,0,No,0,1.0,1.0,0,No,No,No,Yes,No,No
52,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
2,8.0,0,0,2,4,0,0,0,0,0,No,0,0.79,0.86,0,No,No,No,Yes,No,No
3,2.0,0,0,0,0,0,0,0,0,0,No,0,0.99,0.96,0,No,No,No,Yes,No,No
424,4.0,0,847,1453,2113,16,29,39,55,40,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11,8.0,0,0,0,0,0,0,0,0,0,No,0,0.32,0.63,0,No,No,No,Yes,No,No
9,8.0,0,0,0,28,0,2,6,10,0,No,0,1.0,0.98,0,No,No,No,Yes,No,No
0,4.0,0,9,9,9,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
11,,0,0,0,0,0,0,3,3,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
10,9.0,0,0,0,0,0,0,3,6,0,No,0,0.98,0.98,0,No,No,No,Yes,No,No
3116,3.0,1284,7776,13608,19440,1237,2425,6253,6295,1580,No,0,0.92,0.96,12,No,No,No,Yes,No,No
7,10.0,0,19,19,19,5,8,18,29,1,No,10,0.77,0.84,0,No,No,No,Yes,No,No
567,8.0,0,433,1033,1477,348,1044,1776,2894,224,No,0,0.82,0.54,0,No,No,No,Yes,No,No
2,8.0,0,1,1,2,1,1,3,3,1,No,0,0.97,0.98,0,No,No,No,Yes,No,No
1,8.0,0,4,7,10,3,5,8,11,2,No,0,0.54,0.73,0,No,No,No,Yes,No,No
190,8.0,0,100,100,100,3,10,18,25,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
231,8.0,90,444,809,1168,138,411,786,1209,94,No,18,0.5,0.46,0,No,No,No,Yes,No,No
13,8.0,0,0,0,0,0,3,4,4,0,No,0,0.61,0.62,0,Yes,No,No,Yes,No,No
20,12.0,0,7,10,17,1,5,12,27,14,No,2,0.77,0.75,0,No,No,No,Yes,No,No
0,2.0,0,10,30,30,0,0,0,0,0,No,10,0.79,0.87,0,No,No,No,Yes,No,No
249,8.0,138,340,820,1276,96,368,830,1303,111,No,4,0.89,0.95,0,No,No,No,Yes,No,No
2,8.0,0,0,0,0,0,0,0,0,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
0,12.0,0,4,7,7,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
53,2.0,0,54,90,144,11,43,102,156,16,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
40,8.0,0,0,0,0,0,0,2,3,1,No,0,0.9,0.95,0,No,No,No,Yes,No,No
1106,2.0,65,2275,4306,6126,584,1630,3163,4414,513,No,147,0.64,0.62,0,No,No,No,Yes,No,No
183,8.0,73,459,757,1036,65,296,615,917,66,No,0,0.37,0.31,0,No,No,Yes,Yes,No,No
272,2.0,152,160,320,480,47,163,346,456,76,No,0,0.85,0.92,0,No,No,No,Yes,No,No
5,4.0,0,2,4,6,0,1,4,5,0,No,1,0.73,0.78,0,No,No,No,Yes,No,No
97,2.0,4,168,312,432,21,78,150,249,31,No,24,0.91,0.95,0,No,No,No,Yes,No,No
136,8.0,0,113,205,297,53,143,263,392,27,No,0,0.99,0.98,0,No,No,No,Yes,No,No
370,8.0,0,72,168,192,10,30,147,225,33,No,0,0.22,0.13,0,No,No,No,Yes,No,No
1,8.0,0,10,10,10,0,5,5,5,0,No,10,0.37,0.34,0,No,No,No,Yes,No,No
108,8.0,0,84,212,324,21,84,204,312,29,No,0,1.0,0.99,0,No,No,No,Yes,No,No
11,2.0,0,0,0,0,0,1,2,3,0,No,0,0.69,0.72,0,Yes,No,No,Yes,No,No
7,8.0,1,3,3,3,1,1,2,3,0,No,1,0.33,0.33,0,No,No,No,Yes,No,No
47,2.0,14,196,343,483,58,153,255,370,60,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2,9.0,0,0,0,0,0,0,0,0,0,No,0,0.93,0.78,0,No,No,No,Yes,No,No
6,14.0,0,0,0,0,0,0,0,0,0,No,0,0.97,0.98,0,Yes,No,No,Yes,No,No
8,8.0,0,8,16,24,3,7,15,21,0,No,0,0.97,0.98,0,No,No,No,Yes,No,No
4,2.0,0,0,0,0,0,1,2,3,0,No,0,0.97,0.93,0,No,No,No,Yes,No,No
28,8.0,0,40,87,120,3,17,56,115,23,No,8,0.15,0.1,0,No,No,No,Yes,No,No
15,12.0,0,0,0,0,0,1,2,4,1,No,0,0.46,0.4,0,No,No,No,Yes,No,No
8,8.0,0,0,0,0,0,0,0,0,1,No,0,0.98,0.99,0,No,No,No,Yes,No,No
5,9.0,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
35,8.0,0,0,0,2,3,7,18,30,1,No,0,0.05,0.04,0,No,No,No,Yes,No,No
25,8.0,0,21,42,42,8,42,69,103,10,No,21,0.36,0.48,0,No,No,Yes,Yes,No,No
101,12.0,0,320,320,320,34,81,240,387,32,No,0,0.98,0.96,0,No,No,No,Yes,No,No
11727,2.0,0,0,0,0,9,30,77,167,28,No,0,1.0,1.0,0,No,No,No,Yes,No,No
6,4.0,1,1,1,1,0,0,0,0,0,No,1,0.73,0.78,0,Yes,No,No,Yes,No,No
301,8.0,184,679,1088,1568,136,507,1106,1744,277,No,0,0.99,0.97,0,No,No,No,Yes,No,No
86,8.0,17,63,107,145,21,53,106,152,34,No,3,0.75,0.55,0,No,No,No,Yes,No,No
90,8.0,28,610,994,1324,137,440,790,1392,24,No,36,0.55,0.4,0,No,No,No,Yes,No,No
8,8.0,0,0,0,0,1,3,6,10,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
3,2.0,3,30,66,109,1,27,36,38,0,No,4,0.73,0.7,0,No,No,No,Yes,No,No
26,8.0,0,0,12,12,3,6,17,29,2,No,0,0.73,0.76,0,No,No,No,Yes,No,No
10,8.0,0,10,16,20,2,7,14,29,6,No,2,0.07,0.17,0,No,No,Yes,Yes,No,No
0,2.0,0,1,1,1,0,0,0,0,0,No,1,0.73,0.7,0,Yes,No,Yes,Yes,No,No
148,8.0,47,120,280,400,28,111,269,429,79,No,0,0.97,0.98,0,No,No,No,Yes,No,No
76,2.0,4,136,232,320,17,75,164,275,34,No,0,0.74,0.58,0,No,No,No,Yes,No,No
391,12.0,7,0,280,509,42,261,584,973,62,No,0,0.93,0.74,0,No,No,No,Yes,No,No
0,2.0,0,4,104,104,0,0,0,0,0,No,0,0.88,0.63,0,Yes,No,No,Yes,No,No
19,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
368,2.0,94,1339,2731,4243,267,1105,2587,3761,272,No,48,0.33,0.32,0,No,No,No,Yes,No,No
9,12.0,4,5,12,18,2,3,14,25,6,No,4,0.77,0.73,0,No,No,No,Yes,No,No
12,8.0,0,30,45,60,9,21,37,54,13,No,0,1.0,0.75,0,No,No,No,Yes,No,No
6,8.0,0,0,0,0,0,0,0,0,2,No,0,1.0,0.99,0,No,No,No,Yes,No,No
74,8.0,0,0,0,0,0,0,0,0,0,No,0,-99.0,0.0,0,No,No,No,Yes,No,No
112,8.0,10,0,100,100,24,56,113,159,28,No,0,0.78,0.63,0,No,No,Yes,Yes,No,No
2,12.0,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,Yes,No,No,Yes,No,No
188,8.0,0,0,0,0,0,0,0,0,0,No,0,0.83,0.91,0,No,No,No,Yes,No,No
3,,0,0,0,0,0,0,0,0,1,No,0,-99.0,-99.0,0,Yes,No,Yes,Yes,No,No
-31,8.0,0,76,76,76,27,51,59,59,2,No,0,0.4,0.54,31,No,No,No,Yes,No,No
28,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
199,8.0,0,120,240,360,26,108,223,350,47,No,0,0.99,0.99,0,No,No,No,Yes,No,No
11,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
189,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,Yes,No,No,Yes,No,No
2,8.0,0,0,0,0,0,0,1,2,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
2,8.0,0,1,3,5,0,1,3,5,1,No,1,0.9,0.94,0,No,No,No,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
18,8.0,0,0,0,0,0,0,0,0,2,No,0,0.66,0.56,0,No,No,No,Yes,No,No
0,12.0,0,12,12,12,0,0,0,0,0,No,12,0.73,0.79,0,Yes,No,Yes,Yes,No,No
0,,0,0,0,0,0,0,0,0,0,No,0,-99.0,-99.0,0,No,No,No,Yes,No,No
1496,8.0,1137,1160,2280,2520,420,1228,2429,3888,230,No,0,0.44,0.52,0,No,No,No,Yes,No,No
21,8.0,0,23,44,65,9,25,40,46,13,No,5,0.16,0.1,0,No,No,Yes,Yes,No,No
17,8.0,10,150,150,150,4,16,37,50,6,No,0,0.64,0.62,0,No,No,No,Yes,No,No
13,2.0,0,0,0,0,3,12,12,12,0,No,0,0.75,0.5,0,Yes,No,No,Yes,No,No
191,8.0,466,408,720,1080,235,746,1114,1428,203,No,0,0.89,0.81,2,No,No,No,Yes,No,No
0,9.0,0,0,0,0,0,1,1,1,0,No,0,0.7,0.77,0,No,No,Yes,Yes,No,No
